Opportunities.Decision Maker Identified,Opportunities.DaysToClose,Opportunities.Campaign Name,Opportunities.Budget,Opportunities.Discount,Opportunities.Opportunity Owner Name,CountNonNull(Opportunities.Status),
false,86,Monthly Newsletter,3875,0.036,Anne Weiler,1,
false,86,Monthly Newsletter,4500,0.038,Alicia Thomber,1,
false,86,Monthly Newsletter,4750,0.04,Anne Weiler,1,
false,86,Monthly Newsletter,1500,0.028,Molly Clark,2,
false,86,Monthly Newsletter,1250,0.028,Molly Clark,1,
false,86,Monthly Newsletter,1375,0.028,Molly Clark,1,
false,86,Monthly Newsletter,1375,0.028,Spencer Low,1,
false,86,Monthly Newsletter,1625,0.028,Alicia Thomber,1,
false,86,Monthly Newsletter,1750,0.028,Alicia Thomber,1,
false,86,Monthly Newsletter,1750,0.028,Spencer Low,2,
false,88,(Blank),3250,0.033,Alan Steiner,1,"1,109,110"
false,88,(Blank),3250,0.013,Molly Clark,3,"3,34,37"
false,88,(Blank),3250,0.013,David So,1,"1,110,111"
false,88,(Blank),3250,0.013,Alicia Thomber,2,"2,61,63"
false,88,(Blank),3250,0.032,Greg Winston,1,"1,111,112"
false,88,(Blank),3250,0.038,Eric Gruber,1,"1,112,113"
false,88,(Blank),3250,0.063,Eric Gruber,1,"1,113,114"
false,88,(Blank),3500,0.013,Molly Clark,4,"4,18,22"
false,88,(Blank),3500,0.032,Greg Winston,2,"2,63,65"
false,88,(Blank),3500,0.015,Anne Weiler,1,"1,114,115"
false,88,(Blank),3500,0.063,Eric Gruber,1,"1,115,116"
false,88,(Blank),3500,0.04,Alan Steiner,1,"1,116,117"
false,88,(Blank),3500,0.031,Sanjay Shah,1,"1,117,118"
false,88,(Blank),3125,0.013,Molly Clark,6,"6,7,13"
false,88,(Blank),3125,0.013,David So,2,"2,65,67"
false,88,(Blank),3125,0.013,Alicia Thomber,1,"1,118,119"
false,88,(Blank),3125,0.013,Spencer Low,1,
false,88,(Blank),3125,0.032,Greg Winston,2,"2,67,69"
false,88,(Blank),3125,0.035,Alan Steiner,1,
false,88,(Blank),3125,0.038,Molly Clark,1,
false,88,(Blank),3125,0.063,Eric Gruber,1,
false,88,(Blank),3125,0.037,Greg Winston,1,
false,88,(Blank),3375,0.033,Eric Gruber,1,
false,88,(Blank),3375,0.033,Alan Steiner,1,
false,88,(Blank),3375,0.013,Molly Clark,2,"2,69,71"
false,88,(Blank),3375,0.032,Greg Winston,1,
false,88,(Blank),3375,0.031,Sanjay Shah,1,
false,88,(Blank),3375,0.062,Greg Winston,1,
false,88,(Blank),3625,0.013,Molly Clark,7,"7,0,7"
false,88,(Blank),3625,0.013,David So,2,"2,71,73"
false,88,(Blank),3625,0.032,Greg Winston,1,
false,88,(Blank),3625,0.032,Sanjay Shah,1,
false,88,(Blank),3625,0.035,Alan Steiner,2,"2,73,75"
false,88,(Blank),3625,0.038,Eric Gruber,2,"2,75,77"
false,88,(Blank),3625,0.031,Sanjay Shah,1,
false,88,(Blank),4125,0.013,Molly Clark,3,"3,37,40"
false,88,(Blank),4125,0.032,Greg Winston,2,"2,77,79"
false,88,(Blank),4125,0.032,Sanjay Shah,1,
false,88,(Blank),4125,0.063,Eric Gruber,1,
false,88,(Blank),3875,0.033,Alan Steiner,1,
false,88,(Blank),3875,0.013,Molly Clark,5,"5,13,18"
false,88,(Blank),3875,0.032,Greg Winston,2,"2,79,81"
false,88,(Blank),3875,0.032,Sanjay Shah,1,
false,88,(Blank),3875,0.015,Molly Clark,1,
false,88,(Blank),3875,0.063,Alan Steiner,1,
false,88,(Blank),4250,0.033,Alan Steiner,1,
false,88,(Blank),4250,0.013,Molly Clark,4,"4,22,26"
false,88,(Blank),4250,0.013,Alicia Thomber,1,
false,88,(Blank),4250,0.032,Greg Winston,1,
false,88,(Blank),4250,0.038,Molly Clark,1,
false,88,(Blank),4250,0.063,Eric Gruber,1,
false,88,(Blank),4250,0.031,Sanjay Shah,1,
false,88,(Blank),3750,0.013,Molly Clark,3,"3,40,43"
false,88,(Blank),3750,0.013,David So,1,
false,88,(Blank),3750,0.032,Greg Winston,1,
false,88,(Blank),3750,0.032,Sanjay Shah,2,"2,81,83"
false,88,(Blank),3750,0.015,Anne Weiler,1,
false,88,(Blank),3750,0.038,Eric Gruber,1,
false,88,(Blank),3750,0.063,Eric Gruber,1,
false,88,(Blank),4000,0.013,Molly Clark,1,
false,88,(Blank),4000,0.013,David So,1,
false,88,(Blank),4000,0.032,Greg Winston,1,
false,88,(Blank),4000,0.012,Renee Lo,1,
false,88,(Blank),4000,0.038,Eric Gruber,1,
false,88,(Blank),4000,0.062,Greg Winston,1,
false,88,(Blank),4500,0.013,Molly Clark,3,"3,43,46"
false,88,(Blank),4500,0.032,Sanjay Shah,1,
false,88,(Blank),4500,0.035,Alan Steiner,3,"3,46,49"
false,88,(Blank),4500,0.037,Greg Winston,1,
false,88,(Blank),4625,0.013,Molly Clark,1,
false,88,(Blank),4625,0.032,Greg Winston,2,"2,83,85"
false,88,(Blank),4625,0.032,Sanjay Shah,1,
false,88,(Blank),4750,0.033,Eric Gruber,1,
false,88,(Blank),4750,0.033,Alan Steiner,2,"2,85,87"
false,88,(Blank),4750,0.035,Alan Steiner,1,
false,88,(Blank),4750,0.062,Greg Winston,1,
false,88,(Blank),4875,0.013,Molly Clark,2,"2,87,89"
false,88,(Blank),4875,0.013,David So,1,
false,88,(Blank),4875,0.032,Greg Winston,2,"2,89,91"
false,88,(Blank),4875,0.032,Sanjay Shah,2,"2,91,93"
false,88,(Blank),4875,0.015,Anne Weiler,1,
false,88,(Blank),4375,0.013,Molly Clark,4,"4,26,30"
false,88,(Blank),1500,0.023,David So,2,"2,93,95"
false,88,(Blank),1500,0.023,Eric Gruber,1,
false,88,(Blank),1250,0.038,Eric Gruber,1,
false,88,(Blank),1250,0.063,Alan Steiner,1,
false,88,(Blank),1250,0.022,Greg Winston,1,
false,88,(Blank),1375,0.038,Alan Steiner,1,
false,88,(Blank),1375,0.003,Molly Clark,1,
false,88,(Blank),1375,0.062,Greg Winston,1,
false,88,(Blank),1375,0.023,Eric Gruber,1,
false,88,(Blank),1375,0.022,Anne Weiler,1,
false,88,(Blank),1375,0.022,Greg Winston,2,"2,95,97"
false,88,(Blank),1625,0.038,Eric Gruber,1,
false,88,(Blank),1625,0.04,Alan Steiner,1,
false,88,(Blank),1625,0.023,Eric Gruber,1,
false,88,(Blank),1625,0.022,Greg Winston,1,
false,88,(Blank),1750,0.037,Greg Winston,3,"3,49,52"
false,88,(Blank),1750,0.022,Greg Winston,1,
false,88,(Blank),3000,0.033,Eric Gruber,1,
false,88,(Blank),3000,0.013,Molly Clark,1,
false,88,(Blank),3000,0.013,David So,1,
false,88,(Blank),3000,0.015,Anne Weiler,2,"2,97,99"
false,88,(Blank),2500,0.033,Alan Steiner,1,
false,88,(Blank),2500,0.013,Molly Clark,4,"4,30,34"
false,88,(Blank),2500,0.013,Alicia Thomber,1,
false,88,(Blank),2500,0.038,Eric Gruber,3,"3,52,55"
false,88,(Blank),2500,0.003,Molly Clark,1,
false,88,(Blank),2500,0.063,Eric Gruber,1,
false,88,(Blank),2500,0.063,Alan Steiner,1,
false,88,(Blank),2500,0.037,Greg Winston,1,
false,88,(Blank),2750,0.013,Molly Clark,3,"3,55,58"
false,88,(Blank),2750,0.013,David So,2,"2,99,101"
false,88,(Blank),2750,0.04,Alan Steiner,1,
false,88,(Blank),2875,0.013,Molly Clark,2,"2,101,103"
false,88,(Blank),2875,0.013,Jeff Hay,1,
false,88,(Blank),2875,0.063,Eric Gruber,1,
false,88,(Blank),2875,0.063,Alan Steiner,1,
false,88,(Blank),2875,0.031,Sanjay Shah,1,
false,88,(Blank),2875,0.037,Greg Winston,1,
false,88,(Blank),1000,0.033,Alan Steiner,1,
false,88,(Blank),625,0.033,Alan Steiner,1,
false,88,(Blank),625,0.032,Greg Winston,2,"2,103,105"
false,88,(Blank),625,0.031,Sanjay Shah,1,
false,88,(Blank),2625,0.013,Molly Clark,3,"3,58,61"
false,88,(Blank),2625,0.032,Greg Winston,1,
false,88,(Blank),2625,0.003,Molly Clark,1,
false,88,(Blank),875,0.032,Sanjay Shah,1,
false,88,(Blank),875,0.038,Alan Steiner,1,
false,88,(Blank),875,0.037,Greg Winston,1,
false,88,(Blank),750,0.038,Eric Gruber,1,
false,88,(Blank),750,0.003,Alicia Thomber,1,
false,88,(Blank),375,0.032,Greg Winston,1,
false,88,(Blank),500,0.032,Greg Winston,1,
false,88,(Blank),125,0.031,Sanjay Shah,1,
false,88,(Blank),1875,0.038,Molly Clark,2,"2,105,107"
false,88,(Blank),1875,0.003,Molly Clark,1,
false,88,(Blank),2375,0.038,Eric Gruber,1,
false,88,(Blank),2125,0.038,Molly Clark,1,
false,88,(Blank),2250,0.038,Eric Gruber,1,
false,88,(Blank),6125,0.063,Eric Gruber,1,
false,88,(Blank),6125,0.04,Alan Steiner,1,
false,88,(Blank),6125,0.062,Greg Winston,1,
false,88,(Blank),2000,0.038,Eric Gruber,1,
false,88,(Blank),2000,0.037,Greg Winston,1,
false,88,(Blank),2000,0.062,Greg Winston,1,
false,88,(Blank),5625,0.032,Greg Winston,1,
false,88,(Blank),5625,0.032,Sanjay Shah,1,
false,88,(Blank),5750,0.033,Alan Steiner,1,
false,88,(Blank),5750,0.032,Greg Winston,1,
false,88,(Blank),5000,0.038,Alan Steiner,1,
false,88,(Blank),5000,0.04,Alan Steiner,1,
false,88,(Blank),5875,0.038,Alan Steiner,2,"2,107,109"
false,88,(Blank),5875,0.063,Alan Steiner,1,
false,88,(Blank),5500,0.032,Greg Winston,1,
false,88,(Blank),5500,0.032,Sanjay Shah,1,
false,88,(Blank),5500,0.062,Greg Winston,1,
false,88,Monthly Newsletter,3500,0.037,Greg Winston,1,
false,88,Monthly Newsletter,3500,0.018,Molly Clark,1,
false,88,Monthly Newsletter,3375,0.037,Greg Winston,1,
false,88,Monthly Newsletter,3375,0.02,Molly Clark,1,
false,88,Monthly Newsletter,4125,0.037,Greg Winston,1,
false,88,Monthly Newsletter,3750,0.037,Greg Winston,1,
false,88,Monthly Newsletter,4000,0.036,Sanjay Shah,1,
false,88,Monthly Newsletter,1750,0.028,Eric Gruber,1,
false,89,(Blank),3250,0.013,Molly Clark,1,"1,0,1"
false,89,(Blank),3250,0.037,Greg Winston,1,"1,1,2"
false,89,(Blank),3500,0.013,Molly Clark,1,"1,2,3"
false,89,(Blank),3500,0.038,Eric Gruber,1,"1,3,4"
false,89,(Blank),3125,0.038,Eric Gruber,1,"1,4,5"
false,89,(Blank),3125,0.038,Alan Steiner,1,"1,5,6"
false,89,(Blank),3375,0.038,Alan Steiner,1,"1,6,7"
false,89,(Blank),3375,0.037,Greg Winston,1,"1,7,8"
false,89,(Blank),4250,0.037,Greg Winston,1,"1,8,9"
false,89,(Blank),4500,0.032,Sanjay Shah,1,"1,9,10"
false,89,(Blank),4875,0.037,Greg Winston,1,"1,10,11"
false,89,(Blank),4375,0.038,Eric Gruber,1,"1,11,12"
false,89,(Blank),4375,0.031,Sanjay Shah,1,"1,12,13"
false,89,(Blank),1625,0.038,Eric Gruber,1,"1,13,14"
false,89,(Blank),625,0.031,Sanjay Shah,1,"1,14,15"
false,89,(Blank),1125,0.032,Sanjay Shah,1,"1,15,16"
false,89,(Blank),500,0.032,Sanjay Shah,1,"1,16,17"
false,89,(Blank),1875,0.038,Eric Gruber,1,"1,17,18"
false,89,(Blank),2250,0.037,Greg Winston,1,"1,18,19"
false,90,(Blank),3250,0.033,Molly Clark,9,"9,47,56"
false,90,(Blank),3250,0.033,David So,2,
false,90,(Blank),3250,0.033,Eric Gruber,1,
false,90,(Blank),3250,0.033,Alicia Thomber,1,
false,90,(Blank),3250,0.033,Alan Steiner,1,
false,90,(Blank),3250,0.013,Alicia Thomber,1,
false,90,(Blank),3250,0.013,Spencer Low,1,
false,90,(Blank),3250,0.032,Greg Winston,1,
false,90,(Blank),3250,0.035,Molly Clark,1,
false,90,(Blank),3250,0.035,Anne Weiler,1,
false,90,(Blank),3250,0.012,Renee Lo,1,
false,90,(Blank),3250,0.012,Sanjay Shah,1,
false,90,(Blank),3250,0.038,Julian Isla,1,
false,90,(Blank),3250,0.037,Renee Lo,1,
false,90,(Blank),3500,0.033,Molly Clark,10,"10,27,37"
false,90,(Blank),3500,0.033,David So,3,"3,224,227"
false,90,(Blank),3500,0.033,Alicia Thomber,3,"3,227,230"
false,90,(Blank),3500,0.033,Alan Steiner,2,
false,90,(Blank),3500,0.033,Jeff Hay,1,
false,90,(Blank),3500,0.013,Alicia Thomber,3,"3,230,233"
false,90,(Blank),3500,0.013,Julian Isla,2,
false,90,(Blank),3500,0.032,Greg Winston,4,"4,176,180"
false,90,(Blank),3500,0.032,Renee Lo,2,
false,90,(Blank),3500,0.035,Alan Steiner,2,
false,90,(Blank),3500,0.012,Renee Lo,2,
false,90,(Blank),3500,0.015,Renee Lo,1,
false,90,(Blank),3500,0.038,David So,1,
false,90,(Blank),3125,0.033,Molly Clark,10,"10,37,47"
false,90,(Blank),3125,0.033,David So,3,"3,233,236"
false,90,(Blank),3125,0.033,Eric Gruber,3,"3,236,239"
false,90,(Blank),3125,0.033,Alicia Thomber,2,
false,90,(Blank),3125,0.033,Alan Steiner,3,"3,239,242"
false,90,(Blank),3125,0.013,David So,1,
false,90,(Blank),3125,0.013,Alicia Thomber,2,
false,90,(Blank),3125,0.013,Spencer Low,3,"3,242,245"
false,90,(Blank),3125,0.013,Julian Isla,1,
false,90,(Blank),3125,0.032,Greg Winston,1,
false,90,(Blank),3125,0.035,Alan Steiner,3,"3,245,248"
false,90,(Blank),3125,0.012,Sanjay Shah,1,
false,90,(Blank),3125,0.015,Renee Lo,1,
false,90,(Blank),3125,0.038,Alicia Thomber,2,
false,90,(Blank),3125,0.038,Julian Isla,1,
false,90,(Blank),3375,0.033,Molly Clark,9,"9,56,65"
false,90,(Blank),3375,0.033,Eric Gruber,3,"3,248,251"
false,90,(Blank),3375,0.033,Spencer Low,1,
false,90,(Blank),3375,0.033,Alan Steiner,1,
false,90,(Blank),3375,0.033,Jeff Hay,1,
false,90,(Blank),3375,0.013,Alicia Thomber,2,
false,90,(Blank),3375,0.013,Spencer Low,3,"3,251,254"
false,90,(Blank),3375,0.013,Julian Isla,2,
false,90,(Blank),3375,0.032,Greg Winston,7,"7,98,105"
false,90,(Blank),3375,0.035,Alan Steiner,2,
false,90,(Blank),3375,0.012,Anne Weiler,1,
false,90,(Blank),3375,0.012,Sanjay Shah,1,
false,90,(Blank),3375,0.015,Renee Lo,1,
false,90,(Blank),3625,0.033,Molly Clark,7,"7,105,112"
false,90,(Blank),3625,0.033,David So,2,
false,90,(Blank),3625,0.033,Eric Gruber,2,
false,90,(Blank),3625,0.033,Alicia Thomber,3,"3,254,257"
false,90,(Blank),3625,0.033,Alan Steiner,4,"4,180,184"
false,90,(Blank),3625,0.013,Spencer Low,1,
false,90,(Blank),3625,0.032,Greg Winston,2,
false,90,(Blank),3625,0.035,Alan Steiner,1,
false,90,(Blank),3625,0.035,Anne Weiler,1,
false,90,(Blank),3625,0.012,Anne Weiler,1,
false,90,(Blank),3625,0.038,Alicia Thomber,1,
false,90,(Blank),3625,0.038,Spencer Low,2,
false,90,(Blank),3625,0.037,Renee Lo,1,
false,90,(Blank),4125,0.033,Molly Clark,4,"4,184,188"
false,90,(Blank),4125,0.033,Eric Gruber,4,"4,188,192"
false,90,(Blank),4125,0.013,David So,1,
false,90,(Blank),4125,0.013,Alicia Thomber,1,
false,90,(Blank),4125,0.013,Spencer Low,3,"3,257,260"
false,90,(Blank),4125,0.032,Anne Weiler,1,
false,90,(Blank),4125,0.032,Greg Winston,1,
false,90,(Blank),4125,0.035,Molly Clark,1,
false,90,(Blank),4125,0.035,Alan Steiner,6,"6,112,118"
false,90,(Blank),4125,0.035,Anne Weiler,1,
false,90,(Blank),4125,0.012,Renee Lo,1,
false,90,(Blank),3875,0.033,Molly Clark,5,"5,136,141"
false,90,(Blank),3875,0.033,Eric Gruber,1,
false,90,(Blank),3875,0.033,Alan Steiner,2,
false,90,(Blank),3875,0.013,David So,1,
false,90,(Blank),3875,0.013,Spencer Low,1,
false,90,(Blank),3875,0.013,Julian Isla,1,
false,90,(Blank),3875,0.032,Greg Winston,1,
false,90,(Blank),3875,0.035,Alan Steiner,1,
false,90,(Blank),3875,0.035,Anne Weiler,2,
false,90,(Blank),3875,0.012,Anne Weiler,2,
false,90,(Blank),3875,0.012,Renee Lo,2,
false,90,(Blank),3875,0.038,Alicia Thomber,1,
false,90,(Blank),4250,0.033,Molly Clark,9,"9,65,74"
false,90,(Blank),4250,0.033,Eric Gruber,3,"3,260,263"
false,90,(Blank),4250,0.033,Alicia Thomber,2,
false,90,(Blank),4250,0.033,Alan Steiner,4,"4,192,196"
false,90,(Blank),4250,0.013,Alicia Thomber,2,
false,90,(Blank),4250,0.013,Spencer Low,1,
false,90,(Blank),4250,0.032,Greg Winston,2,
false,90,(Blank),4250,0.035,Molly Clark,1,
false,90,(Blank),4250,0.035,Alan Steiner,3,"3,263,266"
false,90,(Blank),4250,0.012,Anne Weiler,2,
false,90,(Blank),4250,0.012,Sanjay Shah,1,
false,90,(Blank),4250,0.038,Alicia Thomber,2,
false,90,(Blank),3750,0.033,Molly Clark,4,"4,196,200"
false,90,(Blank),3750,0.033,Eric Gruber,5,"5,141,146"
false,90,(Blank),3750,0.033,Alicia Thomber,3,
false,90,(Blank),3750,0.033,Alan Steiner,2,
false,90,(Blank),3750,0.013,Spencer Low,3,
false,90,(Blank),3750,0.032,Anne Weiler,1,
false,90,(Blank),3750,0.032,Greg Winston,3,
false,90,(Blank),3750,0.035,Alan Steiner,3,
false,90,(Blank),3750,0.035,Anne Weiler,5,"5,146,151"
false,90,(Blank),3750,0.012,Renee Lo,1,
false,90,(Blank),3750,0.038,David So,1,
false,90,(Blank),4000,0.033,Molly Clark,6,"6,118,124"
false,90,(Blank),4000,0.033,David So,2,
false,90,(Blank),4000,0.033,Eric Gruber,2,
false,90,(Blank),4000,0.033,Alicia Thomber,1,
false,90,(Blank),4000,0.033,Spencer Low,1,
false,90,(Blank),4000,0.032,Greg Winston,2,
false,90,(Blank),4000,0.032,Renee Lo,1,
false,90,(Blank),4000,0.035,Alan Steiner,3,
false,90,(Blank),4000,0.035,Anne Weiler,1,
false,90,(Blank),4500,0.033,Molly Clark,5,"5,151,156"
false,90,(Blank),4500,0.033,Eric Gruber,2,
false,90,(Blank),4500,0.033,Alicia Thomber,1,
false,90,(Blank),4500,0.033,Alan Steiner,1,
false,90,(Blank),4500,0.013,David So,1,
false,90,(Blank),4500,0.013,Spencer Low,1,
false,90,(Blank),4500,0.032,Greg Winston,1,
false,90,(Blank),4500,0.032,Renee Lo,1,
false,90,(Blank),4500,0.035,Molly Clark,1,
false,90,(Blank),4500,0.035,Alan Steiner,2,
false,90,(Blank),4500,0.035,Anne Weiler,2,
false,90,(Blank),4500,0.012,Renee Lo,1,
false,90,(Blank),4500,0.015,Renee Lo,1,
false,90,(Blank),4500,0.038,Spencer Low,1,
false,90,(Blank),4625,0.033,Molly Clark,8,"8,74,82"
false,90,(Blank),4625,0.033,David So,3,
false,90,(Blank),4625,0.033,Spencer Low,1,
false,90,(Blank),4625,0.033,Alan Steiner,1,
false,90,(Blank),4625,0.013,Alicia Thomber,1,
false,90,(Blank),4625,0.013,Spencer Low,1,
false,90,(Blank),4625,0.032,Greg Winston,1,
false,90,(Blank),4625,0.035,Alan Steiner,5,"5,156,161"
false,90,(Blank),4750,0.033,Molly Clark,8,"8,82,90"
false,90,(Blank),4750,0.033,David So,1,
false,90,(Blank),4750,0.033,Eric Gruber,2,
false,90,(Blank),4750,0.033,Alan Steiner,3,
false,90,(Blank),4750,0.013,Spencer Low,1,
false,90,(Blank),4750,0.013,Julian Isla,1,
false,90,(Blank),4750,0.032,Greg Winston,2,
false,90,(Blank),4750,0.035,Alan Steiner,2,
false,90,(Blank),4750,0.035,Anne Weiler,1,
false,90,(Blank),4750,0.012,Anne Weiler,1,
false,90,(Blank),4750,0.012,Renee Lo,1,
false,90,(Blank),4750,0.038,Spencer Low,1,
false,90,(Blank),4875,0.033,Molly Clark,15,"15,0,15"
false,90,(Blank),4875,0.033,David So,3,
false,90,(Blank),4875,0.033,Eric Gruber,1,
false,90,(Blank),4875,0.033,Alicia Thomber,2,
false,90,(Blank),4875,0.033,Alan Steiner,2,
false,90,(Blank),4875,0.013,Julian Isla,1,
false,90,(Blank),4875,0.032,Greg Winston,4,"4,200,204"
false,90,(Blank),4875,0.035,Alan Steiner,2,
false,90,(Blank),4875,0.012,Renee Lo,1,
false,90,(Blank),4375,0.033,Molly Clark,12,"12,15,27"
false,90,(Blank),4375,0.033,David So,1,
false,90,(Blank),4375,0.033,Eric Gruber,3,
false,90,(Blank),4375,0.033,Alan Steiner,1,
false,90,(Blank),4375,0.013,Alicia Thomber,1,
false,90,(Blank),4375,0.013,Spencer Low,2,
false,90,(Blank),4375,0.013,Julian Isla,1,
false,90,(Blank),4375,0.032,Greg Winston,1,
false,90,(Blank),4375,0.035,Molly Clark,2,
false,90,(Blank),4375,0.035,Alan Steiner,1,
false,90,(Blank),4375,0.012,Sanjay Shah,1,
false,90,(Blank),1500,0.038,Spencer Low,1,
false,90,(Blank),1500,0.038,Julian Isla,1,
false,90,(Blank),1500,0.037,Anne Weiler,1,
false,90,(Blank),1500,0.023,Molly Clark,3,
false,90,(Blank),1500,0.023,David So,3,
false,90,(Blank),1500,0.023,Alicia Thomber,3,
false,90,(Blank),1500,0.023,Jeff Hay,2,
false,90,(Blank),1500,0.023,Julian Isla,2,
false,90,(Blank),1500,0.025,Anne Weiler,3,
false,90,(Blank),1250,0.033,Molly Clark,1,
false,90,(Blank),1250,0.035,Alan Steiner,1,
false,90,(Blank),1250,0.023,David So,3,
false,90,(Blank),1250,0.023,Alicia Thomber,1,
false,90,(Blank),1250,0.023,Spencer Low,2,
false,90,(Blank),1250,0.023,Julian Isla,1,
false,90,(Blank),1250,0.022,Anne Weiler,1,
false,90,(Blank),1250,0.025,Anne Weiler,2,
false,90,(Blank),1375,0.038,Julian Isla,2,
false,90,(Blank),1375,0.037,Sanjay Shah,1,
false,90,(Blank),1375,0.023,Molly Clark,3,
false,90,(Blank),1375,0.023,David So,2,
false,90,(Blank),1375,0.023,Alicia Thomber,2,
false,90,(Blank),1375,0.023,Jeff Hay,1,
false,90,(Blank),1375,0.023,Julian Isla,3,
false,90,(Blank),1375,0.025,Anne Weiler,2,
false,90,(Blank),1625,0.038,Spencer Low,1,
false,90,(Blank),1625,0.038,Julian Isla,2,
false,90,(Blank),1625,0.023,Molly Clark,2,
false,90,(Blank),1625,0.023,David So,5,"5,161,166"
false,90,(Blank),1625,0.023,Alicia Thomber,2,
false,90,(Blank),1625,0.023,Jeff Hay,1,
false,90,(Blank),1625,0.022,Greg Winston,1,
false,90,(Blank),1625,0.025,Anne Weiler,2,
false,90,(Blank),1750,0.038,Spencer Low,1,
false,90,(Blank),1750,0.037,Anne Weiler,1,
false,90,(Blank),1750,0.023,Molly Clark,1,
false,90,(Blank),1750,0.023,David So,1,
false,90,(Blank),1750,0.023,Spencer Low,2,
false,90,(Blank),1750,0.023,Julian Isla,1,
false,90,(Blank),1750,0.025,Anne Weiler,1,
false,90,(Blank),3000,0.033,Eric Gruber,1,
false,90,(Blank),3000,0.013,David So,1,
false,90,(Blank),3000,0.013,Julian Isla,5,"5,166,171"
false,90,(Blank),3000,0.038,David So,1,
false,90,(Blank),3000,0.038,Julian Isla,1,
false,90,(Blank),3000,0.04,Renee Lo,1,
false,90,(Blank),2500,0.033,David So,1,
false,90,(Blank),2500,0.033,Eric Gruber,1,
false,90,(Blank),2500,0.013,David So,1,
false,90,(Blank),2500,0.013,Alicia Thomber,1,
false,90,(Blank),2500,0.013,Spencer Low,2,
false,90,(Blank),2500,0.013,Julian Isla,1,
false,90,(Blank),2500,0.032,Greg Winston,1,
false,90,(Blank),2500,0.015,Renee Lo,2,
false,90,(Blank),2500,0.038,David So,1,
false,90,(Blank),2500,0.038,Spencer Low,2,
false,90,(Blank),2750,0.033,Molly Clark,1,
false,90,(Blank),2750,0.013,Julian Isla,1,
false,90,(Blank),2750,0.035,Alan Steiner,1,
false,90,(Blank),2750,0.012,Anne Weiler,1,
false,90,(Blank),2750,0.012,Renee Lo,3,
false,90,(Blank),2750,0.015,Renee Lo,1,
false,90,(Blank),2750,0.038,Spencer Low,1,
false,90,(Blank),2750,0.011,Sanjay Shah,1,
false,90,(Blank),2750,0.037,Sanjay Shah,1,
false,90,(Blank),2875,0.033,Molly Clark,2,
false,90,(Blank),2875,0.033,Eric Gruber,1,
false,90,(Blank),2875,0.033,Alan Steiner,2,
false,90,(Blank),2875,0.013,Spencer Low,1,
false,90,(Blank),2875,0.013,Julian Isla,1,
false,90,(Blank),2875,0.012,Anne Weiler,1,
false,90,(Blank),2875,0.015,Renee Lo,2,
false,90,(Blank),2875,0.038,Alicia Thomber,1,
false,90,(Blank),1000,0.033,Molly Clark,8,"8,90,98"
false,90,(Blank),1000,0.033,David So,1,
false,90,(Blank),1000,0.033,Eric Gruber,1,
false,90,(Blank),1000,0.033,Alicia Thomber,1,
false,90,(Blank),1000,0.032,Anne Weiler,1,
false,90,(Blank),1000,0.035,Alan Steiner,1,
false,90,(Blank),1000,0.035,Anne Weiler,1,
false,90,(Blank),1000,0.038,Spencer Low,1,
false,90,(Blank),625,0.033,Molly Clark,2,
false,90,(Blank),625,0.033,David So,1,
false,90,(Blank),625,0.033,Eric Gruber,2,
false,90,(Blank),625,0.033,Jeff Hay,1,
false,90,(Blank),625,0.032,Greg Winston,1,
false,90,(Blank),625,0.035,Molly Clark,1,
false,90,(Blank),625,0.038,Alicia Thomber,1,
false,90,(Blank),1125,0.033,Molly Clark,6,"6,124,130"
false,90,(Blank),1125,0.033,Eric Gruber,1,
false,90,(Blank),1125,0.033,Alicia Thomber,2,
false,90,(Blank),1125,0.032,Greg Winston,3,
false,90,(Blank),1125,0.035,Molly Clark,3,
false,90,(Blank),1125,0.035,Alan Steiner,2,
false,90,(Blank),1125,0.035,Anne Weiler,1,
false,90,(Blank),2625,0.033,Molly Clark,3,
false,90,(Blank),2625,0.032,Greg Winston,1,
false,90,(Blank),2625,0.012,Anne Weiler,1,
false,90,(Blank),2625,0.012,Renee Lo,1,
false,90,(Blank),2625,0.015,Renee Lo,1,
false,90,(Blank),2625,0.038,David So,1,
false,90,(Blank),2625,0.04,Renee Lo,1,
false,90,(Blank),2625,0.037,Renee Lo,1,
false,90,(Blank),875,0.033,Molly Clark,4,"4,204,208"
false,90,(Blank),875,0.033,David So,1,
false,90,(Blank),875,0.033,Alan Steiner,1,
false,90,(Blank),875,0.032,Greg Winston,3,
false,90,(Blank),875,0.035,Anne Weiler,1,
false,90,(Blank),750,0.033,Molly Clark,5,"5,171,176"
false,90,(Blank),750,0.033,Eric Gruber,2,
false,90,(Blank),750,0.035,Anne Weiler,1,
false,90,(Blank),250,0.033,Molly Clark,3,
false,90,(Blank),250,0.033,David So,1,
false,90,(Blank),250,0.033,Eric Gruber,2,
false,90,(Blank),250,0.033,Alicia Thomber,1,
false,90,(Blank),250,0.033,Jeff Hay,1,
false,90,(Blank),250,0.032,Greg Winston,1,
